Run Id,Source,Key,Distance,Duration (ms),Duration,Speed,HR Average,HR Max,HR Min,Start Date,Start Date (utc),Created Date (utc),Updated Date (utc),Is Deleted,Is Manual Edit,Elevation Gained,Elevation Lost,Hill Difficulty,SPI,Description,Tags
14603857,GarminPush,46742|2018-10-23T03:57:52,8.64612,2997707,49:57,10.3832802872329,150,166,96,23/10/18 5:58,23/10/18 3:58,23/10/18 5:00,23/10/18 5:00,False,False,157,157,3,482,,
14583779,GarminPush,46742|2018-10-21T07:49:41,21.09749,6248678,1:44:08,12.1547252074759,166,184,89,21/10/18 9:50,21/10/18 7:50,7/11/19 16:50,7/11/19 16:50,False,False,59,57,2,643,,Race
14557729,GarminPush,46742|2018-10-17T03:55:02,9.11005,3064412,51:04,10.7022750204607,151,160,79,17/10/18 5:55,17/10/18 3:55,17/10/18 4:51,17/10/18 4:51,False,False,13,13,1,504,,
14529126,GarminPush,46742|2018-10-14T07:13:43,16.14621,5109215,1:25:09,11.3767684468162,164,181,94,14/10/18 9:14,14/10/18 7:14,14/10/18 9:04,14/10/18 9:04,False,False,32,34,2,579,,
14509257,GarminPush,46742|2018-10-11T03:57:58,6.61173,2258028,37:38,10.5411571512842,154,166,120,11/10/18 5:58,11/10/18 3:58,11/10/18 4:40,11/10/18 4:40,False,False,87,87,3,477,,
14497417,GarminPush,46742|2018-10-09T09:35:59,15.25778,4886461,1:21:26,11.2408567263711,162,179,91,9/10/18 11:36,9/10/18 9:36,9/10/18 11:36,9/10/18 11:36,False,False,1554,1557,2,567,,
14477891,GarminPush,46742|2018-10-07T08:27:14,11.52407,3712344,1:01:52,11.1753253470045,163,181,131,7/10/18 10:27,7/10/18 8:27,7/10/18 9:33,7/10/18 9:33,False,False,9,9,1,547,,
14472025,GarminPush,46742|2018-10-06T08:09:36,13.62232,4343974,1:12:23,11.2892830389869,165,181,92,6/10/18 10:10,6/10/18 8:10,21/08/19 14:46,21/08/19 14:46,False,False,13,13,2,564,1er semi marathon dans 2 semaines je pense le faire à cette allure si tout va bien. Pas de douleurs mais pas très en jambes. on verra,
14464485,GarminPush,46742|2018-10-04T18:52:59,10.37126,3538959,58:58,10.5501465261395,160,173,134,4/10/18 20:53,4/10/18 18:53,4/10/18 19:55,4/10/18 19:55,False,False,11,12,2,503,,
14425296,FITFile,46742|2018-09-30T06:38:53,20.53979,6448063,1:47:28,11.4675126468212,161,178,116,30/09/18 8:39,30/09/18 6:39,7/10/18 11:47,7/10/18 11:47,False,False,175,41,2,598,Pause de 5 mins entre 2 10k,
14409296,GarminPush,46742|2018-09-27T19:18:04,8.60724,2990886,49:50,10.3601621726806,155,172,94,27/09/18 21:18,27/09/18 19:18,27/09/18 20:12,27/09/18 20:12,False,False,147,147,3,481,,
14390359,GarminPush,46742|2018-09-25T04:15:23,6.0196,2214023,36:54,9.78786579904545,150,173,87,25/09/18 6:15,25/09/18 4:15,25/09/18 10:56,25/09/18 10:56,False,False,90,92,3,428,,
14372150,GarminPush,46742|2018-09-23T09:10:48,16.11752,5268016,1:27:48,11.0142171170323,171,182,129,23/09/18 11:11,23/09/18 9:11,23/09/18 12:06,23/09/18 12:06,False,False,420,319,4,556,,Race
14359099,GarminPush,46742|2018-09-21T03:42:29,10.61688,3715303,1:01:55,10.2873892115932,150,161,98,21/09/18 5:42,21/09/18 3:42,21/09/18 4:49,21/09/18 4:49,False,False,200,201,3,488,,
14347029,GarminPush,46742|2018-09-19T03:54:42,10.73671,3389465,56:29,11.4036156148537,170,182,125,19/09/18 5:55,19/09/18 3:55,19/09/18 4:56,19/09/18 4:56,False,False,36,36,2,557,,
14324168,GarminPush,46742|2018-09-16T06:36:40,17.05074,5372832,1:29:32,11.4246386263334,167,188,100,16/09/18 8:37,16/09/18 6:37,16/09/18 8:11,16/09/18 8:11,False,False,78,79,2,585,,
14309017,GarminPush,46742|2018-09-14T04:31:16,11.17153,3867489,1:04:27,10.3988681027923,155,166,94,14/09/18 6:31,14/09/18 4:31,14/09/18 5:41,14/09/18 5:41,False,False,52,52,2,498,,
14288302,GarminPush,46742|2018-09-11T19:25:47,10.46647,3438617,57:18,10.9576879309327,164,176,138,11/09/18 21:26,11/09/18 19:26,11/09/18 20:27,11/09/18 20:27,False,False,146,59,3,528,,
14260186,GarminPush,46742|2018-09-09T05:24:27,12.08937,3821017,1:03:41,11.3900911720623,159,180,98,9/09/18 7:24,9/09/18 5:24,9/09/18 6:34,9/09/18 6:34,False,False,327,329,4,562,,
14212528,GarminPush,46742|2018-09-03T05:51:01,3.07686,1133186,18:53,9.77482602150044,147,166,76,3/09/18 7:51,3/09/18 5:51,3/09/18 6:11,3/09/18 6:11,False,False,234,232,5,388,,
14194902,GarminPush,46742|2018-09-01T05:07:13,5.18328,1618427,26:58,11.5295950944961,157,171,91,1/09/18 7:07,1/09/18 5:07,1/09/18 5:37,1/09/18 5:37,False,False,14,14,2,522,,
14182073,GarminPush,46742|2018-08-30T04:45:33,8.81922,2660739,44:20,11.9324713923463,164,175,100,30/08/18 6:46,30/08/18 4:46,30/08/18 5:33,30/08/18 5:33,False,False,64,65,2,577,,
14172365,GarminPush,46742|2018-08-28T18:58:35,9.49464,3361356,56:01,10.1687247646486,159,173,114,28/08/18 20:59,28/08/18 18:59,28/08/18 19:59,28/08/18 19:59,False,False,49,49,2,475,,
14143184,GarminPush,46742|2018-08-26T06:19:56,17.70651,5643953,1:34:03,11.2941117688259,159,176,134,26/08/18 8:20,26/08/18 6:20,26/08/18 8:00,26/08/18 8:00,False,False,106,104,2,579,,
14116615,GarminPush,46742|2018-08-24T04:29:33,4.32749,1394589,23:14,11.1710073720645,160,178,121,24/08/18 6:30,24/08/18 4:30,24/08/18 4:55,24/08/18 4:55,False,False,31,27,2,491,,
14095744,GarminPush,46742|2018-08-22T03:51:52,9.81744,3395601,56:35,10.4084031074322,157,169,80,22/08/18 5:52,22/08/18 3:52,22/08/18 4:53,22/08/18 4:53,False,False,80,126,2,491,,
14085237,GarminPush,46742|2018-08-20T18:41:55,9.84792,3636789,1:00:36,9.74830049254988,148,163,102,20/08/18 20:42,20/08/18 18:42,20/08/18 19:46,20/08/18 19:46,False,False,332,170,3,451,,
14057278,GarminPush,46742|2018-08-18T06:36:27,11.69059,3776281,1:02:56,11.1448602474233,162,179,81,18/08/18 8:36,18/08/18 6:36,18/08/18 7:42,18/08/18 7:42,False,False,77,77,2,546,,
14041555,GarminPush,46742|2018-08-16T08:19:38,12.42987,3766245,1:02:46,11.8812058164033,169,178,115,16/08/18 10:20,16/08/18 8:20,16/08/18 9:26,16/08/18 9:26,False,False,57,57,2,594,,
14024410,GarminPush,46742|2018-08-14T04:28:50,7.04828,2180887,36:20,11.6346275620883,164,177,92,14/08/18 6:29,14/08/18 4:29,14/08/18 5:09,14/08/18 5:09,False,False,11,11,1,546,,
14006041,GarminPush,46742|2018-08-12T08:09:23,16.44442,5393743,1:29:53,10.9756642094367,165,177,119,12/08/18 10:09,12/08/18 8:09,12/08/18 9:47,12/08/18 9:47,False,False,68,68,2,555,,
13991973,GarminPush,46742|2018-08-10T04:44:22,7.28984,2363170,39:23,11.1051782140091,157,170,110,10/08/18 6:44,10/08/18 4:44,10/08/18 5:27,10/08/18 5:27,False,False,37,37,2,516,,
13972143,GarminPush,46742|2018-08-08T04:54:03,6.17682,2133974,35:33,10.4202544173453,151,162,136,8/08/18 6:54,8/08/18 4:54,8/08/18 5:33,8/08/18 5:33,False,False,114,16,2,466,,
13953547,GarminPush,46742|2018-08-06T07:52:49,11.33336,3929619,1:05:29,10.3827103848999,160,174,90,6/08/18 9:53,6/08/18 7:53,6/08/18 9:03,6/08/18 9:03,False,False,76,76,2,497,,
13940990,GarminPush,46742|2018-08-04T06:59:58,13.10912,4323988,1:12:03,10.9141912512246,165,175,71,4/08/18 9:00,4/08/18 7:00,4/08/18 8:17,4/08/18 8:17,False,False,59,59,2,538,,
13925718,GarminPush,46742|2018-08-02T05:15:48,5.54218,1847238,30:47,10.8009081666791,155,167,98,2/08/18 7:16,2/08/18 5:16,2/08/18 5:50,2/08/18 5:50,False,False,30,30,2,483,,
13908200,GarminPush,46742|2018-07-31T04:58:15,12.15025,3827982,1:03:47,11.4266211283125,167,179,86,31/07/18 6:58,31/07/18 4:58,31/07/18 6:17,31/07/18 6:17,False,False,58,58,2,565,,
13884610,GarminPush,46742|2018-07-28T07:27:22,12.63399,4141025,1:09:01,10.9833589509844,169,180,136,28/07/18 9:27,28/07/18 7:27,28/07/18 8:46,28/07/18 8:46,False,False,177,59,2,540,,
13824743,GarminPush,46742|2018-07-22T06:56:22,10.40099,3425153,57:05,10.9319390987789,171,184,106,22/07/18 8:56,22/07/18 6:56,17/10/18 20:33,17/10/18 20:33,False,False,64,64,2,526,pas couru cause douleurs tendon d'achille,
13758378,GarminPush,46742|2018-07-14T07:32:54,11.0804,3674634,1:01:14,10.855350492049,166,177,131,14/07/18 9:33,14/07/18 7:33,14/07/18 8:52,14/07/18 8:52,False,False,63,62,2,525,,
13726048,GarminPush,46742|2018-07-10T03:59:14,9.23741,2900333,48:20,11.4658130635344,158,173,136,10/07/18 5:59,10/07/18 3:59,10/07/18 4:51,10/07/18 4:51,False,False,99,47,3,551,,
13707502,GarminPush,46742|2018-07-08T05:30:19,6.0599,1983852,33:03,10.9966066017021,151,166,100,8/07/18 7:30,8/07/18 5:30,8/07/18 6:07,8/07/18 6:07,False,False,62,61,2,499,,
13700554,GarminPush,46742|2018-07-07T06:40:07,10.51941,3242269,54:02,11.6800536907949,168,182,145,7/07/18 8:40,7/07/18 6:40,7/07/18 7:38,7/07/18 7:38,False,False,37,36,2,572,,
13686240,GarminPush,46742|2018-07-05T04:01:11,8.46307,2682554,44:42,11.357479476648,161,175,107,5/07/18 6:01,5/07/18 4:01,5/07/18 4:49,5/07/18 4:49,False,False,49,49,2,540,,
13663022,GarminPush,46742|2018-07-02T03:56:59,8.1491,2754752,45:54,10.6495103733476,152,163,70,2/07/18 5:57,2/07/18 3:57,2/07/18 4:51,2/07/18 4:51,False,False,53,53,2,495,,
13655328,GarminPush,46742|2018-07-01T05:40:33,13.41802,4321124,1:12:01,11.1787747817466,163,176,94,1/07/18 7:41,1/07/18 5:41,1/07/18 8:22,1/07/18 8:22,False,False,62,62,2,556,"difficile, très chaud",
13641978,GarminPush,46742|2018-06-29T04:07:55,7.0418,2353476,39:13,10.7715056367688,154,165,121,29/06/18 6:08,29/06/18 4:08,29/06/18 4:52,29/06/18 4:52,False,False,43,43,2,494,,
13629283,GarminPush,46742|2018-06-27T04:03:51,9.32228,2881665,48:01,11.6461170885582,166,179,86,27/06/18 6:04,27/06/18 4:04,27/06/18 4:56,27/06/18 4:56,False,False,69,70,2,563,,
13609523,GarminPush,46742|2018-06-25T04:14:22,7.10333,2257106,37:37,11.3295467736119,156,172,113,25/06/18 6:14,25/06/18 4:14,25/06/18 4:57,25/06/18 4:57,False,False,39,39,2,528,,
13596050,GarminPush,46742|2018-06-23T07:07:54,17.45282,5577908,1:32:57,11.2641069017273,156,168,80,23/06/18 9:08,23/06/18 7:08,23/06/18 8:48,23/06/18 8:48,False,False,112,112,2,576,,
13580956,GarminPush,46742|2018-06-21T03:56:23,9.29475,3030332,50:30,11.0420574379309,152,160,96,21/06/18 5:56,21/06/18 3:56,21/06/18 4:52,21/06/18 4:52,False,False,37,38,2,526,,
13575750,GarminPush,46742|2018-06-20T04:02:11,5.21446,1723037,28:43,10.8947492131626,151,162,85,20/06/18 6:02,20/06/18 4:02,20/06/18 4:35,20/06/18 4:35,False,False,15,16,2,485,,
13553177,GarminPush,46742|2018-06-17T07:00:36,17.10025,5271966,1:27:51,11.6770290248458,164,178,88,17/06/18 9:01,17/06/18 7:01,17/06/18 8:36,17/06/18 8:36,False,False,74,74,2,601,,
13540498,GarminPush,46742|2018-06-15T03:59:59,8.20867,2624974,43:44,11.2577160764259,158,170,95,15/06/18 6:00,15/06/18 4:00,15/06/18 4:49,15/06/18 4:49,False,False,17,17,2,532,,
13519673,GarminPush,46742|2018-06-12T18:45:34,10.02615,3220898,53:40,11.2062350313484,160,175,76,12/06/18 20:46,12/06/18 18:46,12/06/18 19:44,12/06/18 19:44,False,False,41,41,2,540,,
13493307,GarminPush,46742|2018-06-10T07:02:05,6.53938,2085185,34:45,11.2900140754897,155,171,83,10/06/18 9:02,10/06/18 7:02,10/06/18 7:40,10/06/18 7:40,False,False,10,10,1,521,,
13485753,GarminPush,46742|2018-06-09T07:45:20,16.70491,5565858,1:32:45,10.8047449288142,158,170,96,9/06/18 9:45,9/06/18 7:45,9/06/18 9:23,9/06/18 9:23,False,False,111,111,2,545,,
13474949,GarminPush,46742|2018-06-07T19:00:17,12.26189,3997641,1:06:37,11.0422131452024,165,175,75,7/06/18 21:00,7/06/18 19:00,7/06/18 20:11,7/06/18 20:11,False,False,39,39,2,542,,
13469335,GarminPush,46742|2018-06-06T18:48:17,6.14541,2074729,34:34,10.6633087984021,158,166,73,6/06/18 20:48,6/06/18 18:48,6/06/18 19:26,6/06/18 19:26,False,False,16,16,2,480,,
13434165,GarminPush,46742|2018-06-03T07:43:34,11.31099,3594441,59:54,11.3284830659343,168,180,94,3/06/18 9:44,3/06/18 7:44,3/06/18 8:52,3/06/18 8:52,False,False,62,62,2,555,,
13390050,GarminPush,46742|2018-05-29T04:01:42,8.31689,2486332,41:26,12.0421584888905,171,182,104,29/05/18 6:02,29/05/18 4:02,29/05/18 4:47,29/05/18 4:47,False,False,21,986,2,580,,
13354987,GarminPush,46742|2018-05-24T13:16:47,5.03686,1628264,27:08,11.1362137835142,151,167,84,24/05/18 6:17,24/05/18 13:17,24/05/18 13:45,24/05/18 13:45,False,False,45,44,2,497,,
13317950,GarminPush,46742|2018-05-21T13:03:21,11.58561,3857449,1:04:17,10.812377817568,155,175,64,21/05/18 6:03,21/05/18 13:03,21/05/18 14:19,21/05/18 14:19,False,False,120,119,2,525,,
13282673,GarminPush,46742|2018-05-18T12:34:52,10.18302,3233508,53:53,11.337183022278,158,175,120,18/05/18 6:35,18/05/18 12:35,18/05/18 13:30,18/05/18 13:30,False,False,215,220,3,549,,
13220697,GarminPush,46742|2018-05-14T13:38:49,4.6054,1525195,25:25,10.8703739521832,155,170,123,14/05/18 6:39,14/05/18 13:39,14/05/18 14:06,14/05/18 14:06,False,False,25,25,2,477,,
13200512,GarminPush,46742|2018-05-12T13:08:48,8.12119,2501306,41:41,11.6884075758824,161,175,73,12/05/18 6:09,12/05/18 13:09,12/05/18 13:56,12/05/18 13:56,False,False,35,34,2,557,,
13154793,GarminPush,46742|2018-05-08T13:28:02,7.52868,2402033,40:02,11.2834619674251,157,174,118,8/05/18 6:28,8/05/18 13:28,8/05/18 16:57,8/05/18 16:57,False,False,30,30,2,529,,
13136569,GarminPush,46742|2018-05-06T13:05:00,8.52926,2770064,46:10,11.0847027361101,158,171,129,6/05/18 6:05,6/05/18 13:05,6/05/18 14:25,6/05/18 14:25,False,False,34,120,2,524,,
13114823,GarminPush,46742|2018-05-03T04:07:15,8.17686,2650856,44:10,11.1046001744342,155,176,133,3/05/18 6:07,3/05/18 4:07,3/05/18 4:55,3/05/18 4:55,False,False,53,53,2,523,,
13083172,GarminPush,46742|2018-04-29T05:51:55,13.07581,4266154,1:11:06,11.0340404964284,153,167,109,29/04/18 7:52,29/04/18 5:52,29/04/18 7:09,29/04/18 7:09,False,False,51,51,2,545,,
13075150,GarminPush,46742|2018-04-28T08:02:12,12.87475,4198418,1:09:58,11.0396582712822,159,169,122,28/04/18 10:02,28/04/18 8:02,28/04/18 9:17,28/04/18 9:17,False,False,235,233,3,545,,
13069627,GarminPush,46742|2018-04-27T04:54:24,6.11134,2007581,33:27,10.9588723941898,157,170,102,27/04/18 6:54,27/04/18 4:54,27/04/18 5:32,27/04/18 5:32,False,False,25,25,2,498,,
13057152,GarminPush,46742|2018-04-26T05:05:18,6.77281,2214804,36:54,11.0087014471709,156,166,93,26/04/18 7:05,26/04/18 5:05,26/04/18 5:45,26/04/18 5:45,False,False,10,10,2,506,,
13052573,GarminPush,46742|2018-04-25T17:59:03,10.35237,3464036,57:44,10.7587022767662,157,167,139,25/04/18 19:59,25/04/18 17:59,25/04/18 19:00,25/04/18 19:00,False,False,39,94,2,515,,
13014514,GarminPush,46742|2018-04-22T07:06:51,12.22699,4182687,1:09:42,10.5236571610546,150,161,113,22/04/18 9:07,22/04/18 7:07,22/04/18 8:23,22/04/18 8:23,False,False,83,83,2,510,,
13008847,GarminPush,46742|2018-04-21T07:18:49,14.06848,4395857,1:13:15,11.521423012623,164,177,137,21/04/18 9:19,21/04/18 7:19,21/04/18 8:46,21/04/18 8:46,False,False,83,83,2,580,,
13002708,GarminPush,46742|2018-04-20T04:02:08,2.69722,927539,15:27,10.4685538829095,145,157,86,20/04/18 6:02,20/04/18 4:02,20/04/18 4:19,20/04/18 4:19,False,False,5,5,1,417,,
12995599,GarminPush,46742|2018-04-18T18:36:55,12.5811,4212511,1:10:12,10.7517725176267,161,174,102,18/04/18 20:37,18/04/18 18:37,18/04/18 19:52,18/04/18 19:52,False,False,48,48,2,526,,
12963435,GarminPush,46742|2018-04-15T06:36:35,19.2437,6103927,1:41:43,11.3496311472926,166,183,121,15/04/18 8:37,15/04/18 6:37,15/04/18 8:27,15/04/18 8:27,False,False,100,102,2,587,,
12950528,GarminPush,46742|2018-04-13T04:09:49,9.65606,3093908,51:33,11.2355687370148,157,173,100,13/04/18 6:10,13/04/18 4:10,13/04/18 5:05,13/04/18 5:05,False,False,19,19,2,540,,
12943341,GarminPush,46742|2018-04-11T18:56:13,12.09778,3921785,1:05:21,11.1051493133866,157,165,65,11/04/18 20:56,11/04/18 18:56,11/04/18 20:06,11/04/18 20:06,False,False,39,39,2,545,,
12914250,GarminPush,46742|2018-04-08T07:46:37,6.03428,1733329,28:53,12.5327667165322,160,183,92,8/04/18 9:47,8/04/18 7:47,8/04/18 8:31,8/04/18 8:31,False,False,26,27,2,590,,
12914248,GarminPush,46742|2018-04-08T06:59:37,6.03707,1930294,32:10,11.2591408355411,157,166,135,8/04/18 9:00,8/04/18 7:00,8/04/18 8:31,8/04/18 8:31,False,False,28,33,2,515,,
12907604,GarminPush,46742|2018-04-07T07:51:12,14.00976,4413251,1:13:33,11.4281141045456,164,178,102,7/04/18 9:51,7/04/18 7:51,7/04/18 9:12,7/04/18 9:12,False,False,51,52,2,574,,
12893906,GarminPush,46742|2018-04-05T04:41:51,8.81715,2867399,47:47,11.0698720338537,154,165,125,5/04/18 6:42,5/04/18 4:42,5/04/18 5:34,5/04/18 5:34,False,False,22,21,2,525,,
12879110,GarminPush,46742|2018-04-03T06:34:40,12.56857,4217899,1:10:17,10.7273436371995,156,167,111,3/04/18 8:35,3/04/18 6:35,3/04/18 7:51,3/04/18 7:51,False,False,44,44,2,524,,
12867719,GarminPush,46742|2018-04-02T08:58:06,10.34352,3492571,58:12,10.6616793187597,159,172,87,2/04/18 10:58,2/04/18 8:58,2/04/18 10:10,2/04/18 10:10,False,False,79,79,2,509,,
12859684,GarminPush,46742|2018-04-01T09:24:24,11.38568,3441638,57:21,11.9095756148671,168,189,99,1/04/18 11:24,1/04/18 9:24,1/04/18 10:32,1/04/18 10:32,False,False,47,47,2,591,,
12830673,GarminPush,46742|2018-03-28T03:55:53,9.34673,3009066,50:09,11.1822831403499,157,167,134,28/03/18 5:56,28/03/18 3:56,28/03/18 4:50,28/03/18 4:50,False,False,187,407,3,535,,
12808982,GarminPush,46742|2018-03-26T07:58:49,10.19019,3450959,57:30,10.6302868275166,154,161,106,26/03/18 9:59,26/03/18 7:59,26/03/18 9:06,26/03/18 9:06,False,False,60,61,2,506,,
12799821,GarminPush,46742|2018-03-25T08:30:14,14.3744,4655996,1:17:35,11.1142363524367,163,187,87,25/03/18 10:30,25/03/18 8:30,25/03/18 11:05,25/03/18 11:05,False,False,64,64,2,556,,
12782211,GarminPush,46742|2018-03-23T05:12:12,9.062,2861369,47:41,11.4012558324355,162,171,93,23/03/18 6:12,23/03/18 5:12,23/03/18 6:04,23/03/18 6:04,False,False,18,17,2,546,,
12764426,GarminPush,46742|2018-03-20T19:41:25,8.60741,2950831,49:10,10.5009998878282,161,179,103,20/03/18 20:41,20/03/18 19:41,20/03/18 21:05,20/03/18 21:05,False,False,37,36,2,489,,
12739191,GarminPush,46742|2018-03-18T07:31:32,18.31065,5719107,1:35:19,11.5259847385265,162,179,125,18/03/18 8:32,18/03/18 7:32,18/03/18 9:14,18/03/18 9:14,False,False,64,65,2,595,,
12716315,GarminPush,46742|2018-03-14T19:32:48,11.26541,3687140,1:01:27,10.999169003618,162,178,104,14/03/18 20:33,14/03/18 19:33,14/03/18 20:43,14/03/18 20:43,False,False,68,68,2,535,,
12681581,GarminPush,46742|2018-03-11T07:53:30,14.18038,4509783,1:15:09,11.3196949831067,165,178,86,11/03/18 8:54,11/03/18 7:54,11/03/18 9:14,11/03/18 9:14,False,False,61,61,2,568,,
12674438,GarminPush,46742|2018-03-10T09:58:34,10.49409,3410825,56:50,11.0761249844246,163,177,92,10/03/18 10:59,10/03/18 9:59,10/03/18 11:05,10/03/18 11:05,False,False,48,48,2,535,,
12659814,GarminPush,46742|2018-03-09T05:14:59,2.34236,814177,13:34,10.3570796030839,153,170,92,9/03/18 6:15,9/03/18 5:15,9/03/18 5:31,9/03/18 5:31,False,False,11,11,2,399,,
12650964,GarminPush,46742|2018-03-08T05:09:16,5.31709,1826030,30:26,10.4825900998341,155,168,139,8/03/18 6:09,8/03/18 5:09,8/03/18 5:43,8/03/18 5:43,False,False,27,26,2,462,,
12633679,GarminPush,46742|2018-03-06T05:01:46,9.1338,3199421,53:19,10.2773845642696,155,170,100,6/03/18 6:02,6/03/18 5:02,6/03/18 6:00,6/03/18 6:00,False,False,210,209,4,479,,
12615822,GarminPush,46742|2018-03-04T08:00:11,12.1358,3688727,1:01:28,11.8438908599091,168,179,103,4/03/18 9:00,4/03/18 8:00,4/03/18 9:21,4/03/18 9:21,False,False,41,41,2,590,,
12604605,GarminPush,46742|2018-03-03T09:04:32,11.13271,3568255,59:28,11.2317522150183,164,185,69,3/03/18 10:05,3/03/18 9:05,3/03/18 10:11,3/03/18 10:11,False,False,131,148,3,548,,
12558358,GarminPush,46742|2018-02-26T07:22:27,6.29531,1933809,32:13,11.7194179983649,165,176,134,26/02/18 8:22,26/02/18 7:22,26/02/18 8:00,26/02/18 8:00,False,False,41,41,2,544,,
12548297,GarminPush,46742|2018-02-25T09:34:53,12.19929,4299830,1:11:39,10.2137628696948,161,182,119,25/02/18 10:35,25/02/18 9:35,25/02/18 10:54,25/02/18 10:54,False,False,123,123,2,491,,
12539097,GarminPush,46742|2018-02-24T08:46:53,10.4647,3597778,59:57,10.4711630345174,158,170,86,24/02/18 9:47,24/02/18 8:47,24/02/18 19:08,24/02/18 19:08,False,False,98,97,2,498,"pas couru depuis 1 semaine pour cause de contracture, bronchite, froid et pollution... dur dur",
12456394,GarminPush,46742|2018-02-17T08:54:50,11.4451,3699312,1:01:39,11.1378440099132,164,186,116,17/02/18 9:55,17/02/18 8:55,24/02/18 10:36,24/02/18 10:36,False,False,173,176,3,544,Contracture mollet gauche vers 4.5 km,Injured
12437344,GarminPush,46742|2018-02-15T05:03:57,9.87652,3342522,55:42,10.6373187670866,156,169,90,15/02/18 6:04,15/02/18 5:04,15/02/18 6:04,15/02/18 6:04,False,False,186,185,3,505,,
12418555,GarminPush,46742|2018-02-13T05:10:57,6.07798,1903970,31:43,11.4921600655473,166,174,118,13/02/18 6:11,13/02/18 5:11,13/02/18 5:46,13/02/18 5:46,False,False,103,102,3,529,,
12398355,GarminPush,46742|2018-02-11T14:22:08,17.08719,5522938,1:32:02,11.137891462841,162,177,146,11/02/18 15:22,11/02/18 14:22,26/02/18 18:26,26/02/18 18:26,False,False,322,320,3,567,pas couru à cause de la neige,
12300421,GarminPush,46742|2018-02-04T14:12:34,15.63708,5015364,1:23:35,11.2242078541059,161,181,95,4/02/18 15:13,4/02/18 14:13,24/02/18 10:36,24/02/18 10:36,False,False,321,319,3,567,Contracture au mollet gauche vers le km 7,Injured
12250973,GarminPush,46742|2018-02-01T05:06:22,9.36446,2874048,47:54,11.7298166210168,165,176,106,1/02/18 6:06,1/02/18 5:06,1/02/18 5:58,1/02/18 5:58,False,False,167,166,3,568,,
12221037,GarminPush,46742|2018-01-30T05:01:24,9.39551,3072073,51:12,11.0101016479752,158,173,92,30/01/18 6:01,30/01/18 5:01,30/01/18 5:58,30/01/18 5:58,False,False,164,167,3,525,,
12196340,GarminPush,46742|2018-01-28T07:14:02,17.0564,5358972,1:29:18,11.4579885843778,161,179,107,28/01/18 8:14,28/01/18 7:14,28/01/18 8:58,28/01/18 8:58,False,False,357,361,3,587,,
12181706,GarminPush,46742|2018-01-26T05:02:28,10.31823,3202714,53:22,11.5981720503298,164,178,79,26/01/18 6:02,26/01/18 5:02,26/01/18 6:01,26/01/18 6:01,False,False,218,218,3,566,,
12159425,GarminPush,46742|2018-01-23T05:03:52,8.06336,2605282,43:25,11.142016871878,157,169,99,23/01/18 6:04,23/01/18 5:04,23/01/18 5:51,23/01/18 5:51,False,False,133,133,3,524,,
12138055,GarminPush,46742|2018-01-21T07:58:57,13.52009,4307088,1:11:47,11.3005176583344,161,173,109,21/01/18 8:59,21/01/18 7:59,21/01/18 9:13,21/01/18 9:13,False,False,242,245,3,564,,
12107071,GarminPush,46742|2018-01-18T19:37:24,8.3198,2665300,44:25,11.2374892132218,160,176,117,18/01/18 20:37,18/01/18 19:37,18/01/18 21:08,18/01/18 21:08,False,False,158,157,3,532,,
12074995,GarminPush,46742|2018-01-15T19:16:45,8.21837,2650671,44:10,11.1617518733936,163,179,110,15/01/18 20:17,15/01/18 19:17,15/01/18 20:06,15/01/18 20:06,False,False,155,152,3,526,,
12024278,GarminPush,46742|2018-01-13T08:34:41,17.56464,5870649,1:37:50,10.7709903964621,161,177,122,13/01/18 9:35,13/01/18 8:35,13/01/18 10:32,13/01/18 10:32,False,False,378,386,3,546,,
11976343,GarminPush,46742|2018-01-09T06:05:44,8.04672,2640390,44:00,10.9711792576097,166,175,87,9/01/18 7:06,9/01/18 6:06,9/01/18 6:56,9/01/18 6:56,False,False,172,173,3,514,,
11924724,GarminPush,46742|2018-01-06T09:39:04,3.88133,1177067,19:37,11.8708518716437,168,180,128,6/01/18 10:39,6/01/18 9:39,6/01/18 10:06,6/01/18 10:06,False,False,65,57,3,524,,
11924718,GarminPush,46742|2018-01-06T08:46:19,9.00291,3033591,50:33,10.6838647662127,162,173,135,6/01/18 9:46,6/01/18 8:46,6/01/18 10:04,6/01/18 10:04,False,False,265,271,4,503,,
11895537,GarminPush,46742|2018-01-03T20:07:04,7.48798,2548998,42:28,10.5754214008799,163,173,95,3/01/18 21:07,3/01/18 20:07,4/01/18 6:41,4/01/18 6:41,False,False,139,138,3,486,,
11825142,TomTom,46742|2018-01-01T08:19:52,12.23468,3797000,1:03:17,11.5999072952331,166,183,75,1/01/18 9:20,1/01/18 8:20,1/01/18 10:02,1/01/18 10:02,False,False,177,177,3,576,,
11770860,TomTom,46742|2017-12-29T08:20:28,9.65606,3567000,59:27,9.74539276703112,151,169,59,29/12/17 9:20,29/12/17 8:20,29/12/17 10:00,29/12/17 10:00,False,False,82,83,2,450,,
11745076,TomTom,46742|2017-12-27T08:29:32,16.45638,5659000,1:34:19,10.4688050892384,159,174,75,27/12/17 9:30,27/12/17 8:30,27/12/17 10:23,27/12/17 10:23,False,False,119,118,2,524,,
11708471,TomTom,46742|2017-12-24T09:27:26,10.3513,3733000,1:02:13,9.98250200910796,154,167,67,24/12/17 10:27,24/12/17 9:27,24/12/17 10:53,24/12/17 10:53,False,False,91,91,2,468,,
